0.402201 	0 	0 	0
0.403702 	7.41966e-05 	4.52763e-05 	-5.61328e-07
0.405203 	0.000215227 	0.000131336 	-1.62828e-06
0.406703 	0.000356257 	0.000217396 	-2.69524e-06
0.408204 	0.000497288 	0.000303456 	-3.76219e-06
0.409705 	0.00069095 	0.000422825 	-5.16591e-06
0.411206 	0.00098592 	0.000607344 	-7.06119e-06
0.412706 	0.00141214 	0.000868981 	-1.0436e-05
0.414207 	0.00183836 	0.00113062 	-1.38109e-05
0.415708 	0.00226457 	0.00139226 	-1.71857e-05
0.417209 	0.00269079 	0.00165389 	-2.05605e-05
0.418709 	0.00322804 	0.00198614 	-2.48211e-05
0.42021 	0.00379488 	0.0023456 	-2.85064e-05
0.421711 	0.00420605 	0.00259953 	-3.21582e-05
0.423212 	0.00461722 	0.00285346 	-3.58101e-05
0.424712 	0.00502839 	0.00310739 	-3.94619e-05
0.426213 	0.00543956 	0.00336132 	-4.31137e-05
0.427714 	0.00578046 	0.00356929 	-4.66691e-05
0.429215 	0.0060525 	0.00374333 	-4.90464e-05
0.430715 	0.00628592 	0.00388939 	-5.12855e-05
0.432216 	0.00650007 	0.00401937 	-5.37091e-05
0.433717 	0.00671422 	0.00414934 	-5.61326e-05
0.435218 	0.00692837 	0.00427931 	-5.85562e-05
0.436718 	0.00714252 	0.00440928 	-6.09797e-05
0.438219 	0.00731027 	0.00449995 	-6.38255e-05
0.43972 	0.00751068 	0.00462446 	-6.5369e-05
0.441221 	0.00766894 	0.00471571 	-6.70854e-05
0.442721 	0.00781218 	0.00479454 	-6.89433e-05
0.444222 	0.00795543 	0.00487337 	-7.08013e-05
0.445723 	0.00809868 	0.0049522 	-7.26592e-05
0.447224 	0.00824192 	0.00503103 	-7.45171e-05
0.448724 	0.00835935 	0.00508448 	-7.67915e-05
0.450225 	0.00849472 	0.00514823 	-7.87697e-05
0.451726 	0.00865622 	0.0052359 	-8.00113e-05
0.453227 	0.00875471 	0.00528222 	-8.13708e-05
0.454727 	0.00885319 	0.00532854 	-8.27303e-05
0.456228 	0.00895167 	0.00537486 	-8.40897e-05
0.457729 	0.00905016 	0.00542118 	-8.54492e-05
0.45923 	0.00914864 	0.0054675 	-8.68087e-05
0.46073 	0.00918614 	0.00547213 	-8.82473e-05
0.462231 	0.00924875 	0.00549761 	-8.90292e-05
0.463732 	0.00935011 	0.00555277 	-8.92096e-05
0.465233 	0.00941196 	0.00557735 	-8.99622e-05
0.466733 	0.00947382 	0.00560193 	-9.07147e-05
