0.25963 	-0.000110834 	6.45397e-05 	-8.95923e-07
0.261131 	-0.000322634 	0.000188427 	-2.51373e-06
0.262631 	-0.000534434 	0.000312313 	-4.13155e-06
0.264132 	-0.000746233 	0.0004362 	-5.74936e-06
0.265633 	-0.000958033 	0.000560087 	-7.36717e-06
0.267134 	-0.00117447 	0.000688232 	-9.04011e-06
0.268634 	-0.00135628 	0.000800953 	-1.06037e-05
0.270135 	-0.00151839 	0.000900037 	-1.19287e-05
0.271636 	-0.0016805 	0.000999121 	-1.32537e-05
0.273137 	-0.00184261 	0.00109821 	-1.45786e-05
0.274637 	-0.00200472 	0.00119729 	-1.59036e-05
0.276138 	-0.00215827 	0.00129126 	-1.71226e-05
0.277639 	-0.00226809 	0.0013653 	-1.81145e-05
0.27914 	-0.00237633 	0.00143511 	-1.90638e-05
0.28064 	-0.00248458 	0.00150492 	-2.00131e-05
0.282141 	-0.00259282 	0.00157474 	-2.09624e-05
0.283642 	-0.00270106 	0.00164455 	-2.19117e-05
0.285143 	-0.0028093 	0.00171436 	-2.2861e-05
0.286643 	-0.0029188 	0.00178311 	-2.36584e-05
0.288144 	-0.00299418 	0.00183946 	-2.42803e-05
0.289645 	-0.0030714 	0.00189134 	-2.49367e-05
0.291146 	-0.00314862 	0.00194321 	-2.55931e-05
0.292646 	-0.00322584 	0.00199509 	-2.62495e-05
0.294147 	-0.00330306 	0.00204697 	-2.69059e-05
0.295648 	-0.00338028 	0.00209884 	-2.75623e-05
0.297149 	-0.00346096 	0.00214836 	-2.81165e-05
0.298649 	-0.00351515 	0.0021932 	-2.82869e-05
0.30015 	-0.00356302 	0.0022269 	-2.86437e-05
0.301651 	-0.00361081 	0.00226033 	-2.90066e-05
0.303152 	-0.00365861 	0.00229375 	-2.93694e-05
0.304652 	-0.0037064 	0.00232718 	-2.97323e-05
0.306153 	-0.0037542 	0.0023606 	-3.00952e-05
0.307654 	-0.00380196 	0.00239348 	-3.04605e-05
0.309155 	-0.00384519 	0.00241726 	-3.07993e-05
0.310655 	-0.00384924 	0.00242919 	-3.05456e-05
