0.756378 	-9.1394e-05 	8.71366e-05 	-1.34155e-06
0.757879 	-0.000201505 	0.000180966 	-2.60116e-06
0.75938 	-0.000311616 	0.000274795 	-3.86076e-06
0.76088 	-0.000421727 	0.000368624 	-5.12037e-06
0.762381 	-0.000509539 	0.000446787 	-6.27785e-06
0.763882 	-0.000587026 	0.000509903 	-7.14495e-06
0.765383 	-0.000667006 	0.000572612 	-7.95538e-06
0.766883 	-0.000746986 	0.000635321 	-8.76581e-06
0.768384 	-0.000826966 	0.00069803 	-9.57624e-06
0.769885 	-0.000904334 	0.000757813 	-1.04509e-05
0.771386 	-0.00097189 	0.000807206 	-1.10764e-05
0.772886 	-0.00104038 	0.000855993 	-1.16525e-05
0.774387 	-0.00110886 	0.000904781 	-1.22287e-05
0.775888 	-0.00117735 	0.000953568 	-1.28048e-05
0.777389 	-0.00125227 	0.000999421 	-1.31493e-05
0.778889 	-0.00130902 	0.00104333 	-1.38239e-05
0.78039 	-0.00136965 	0.00108416 	-1.41222e-05
0.781891 	-0.00143028 	0.001125 	-1.44204e-05
0.783392 	-0.00149091 	0.00116584 	-1.47187e-05
0.784892 	-0.00155154 	0.00120668 	-1.5017e-05
0.786393 	-0.00161372 	0.0012451 	-1.51054e-05
0.787894 	-0.00166219 	0.00128058 	-1.53165e-05
0.789395 	-0.00170701 	0.00131105 	-1.53356e-05
0.790895 	-0.00175183 	0.00134151 	-1.53547e-05
0.792396 	-0.00179665 	0.00137198 	-1.53738e-05
0.793897 	-0.00184147 	0.00140245 	-1.53929e-05
0.795398 	-0.00188031 	0.00142458 	-1.51385e-05
0.796898 	-0.00190949 	0.00144849 	-1.52155e-05
0.798399 	-0.00194328 	0.00147262 	-1.50117e-05
0.7999 	-0.00197706 	0.00149675 	-1.48079e-05
0.801401 	-0.00201085 	0.00152088 	-1.46041e-05
0.802901 	-0.00204464 	0.00154501 	-1.44003e-05
0.804402 	-0.00207842 	0.00156914 	-1.41964e-05
0.805903 	-0.00212079 	0.00159618 	-1.37954e-05
0.807404 	-0.00214936 	0.00162018 	-1.36247e-05
0.808904 	-0.00217431 	0.00164024 	-1.32843e-05
0.810405 	-0.00219925 	0.00166031 	-1.2944e-05
0.811906 	-0.0022242 	0.00168037 	-1.26036e-05
0.813407 	-0.00224915 	0.00170044 	-1.22633e-05
0.814907 	-0.0022741 	0.0017205 	-1.19229e-05
0.816408 	-0.00229962 	0.0017386 	-1.14106e-05
0.817909 	-0.00232317 	0.00175974 	-1.1212e-05
0.81941 	-0.00232887 	0.00176982 	-1.08449e-05
0.82091 	-0.00233456 	0.00177989 	-1.04777e-05
0.822411 	-0.00234026 	0.00178997 	-1.01106e-05
0.823912 	-0.00234595 	0.00180004 	-9.74349e-06
0.825413 	-0.00235165 	0.00181012 	-9.37637e-06
0.826913 	-0.00235734 	0.0018202 	-9.00925e-06
0.828414 	-0.00235812 	0.00182468 	-8.43596e-06
0.829915 	-0.00236719 	0.00183847 	-8.32078e-06
0.831416 	-0.00235081 	0.00183804 	-8.0111e-06
0.832916 	-0.00233443 	0.00183761 	-7.70142e-06
0.834417 	-0.00231804 	0.00183718 	-7.39174e-06
0.835918 	-0.00230166 	0.00183675 	-7.08206e-06
0.837419 	-0.00228527 	0.00183632 	-6.77238e-06
0.838919 	-0.00226889 	0.00183588 	-6.4627e-06
0.84042 	-0.00225251 	0.00183545 	-6.15302e-06
0.841921 	-0.00224915 	0.00183876 	-5.8804e-06
0.843422 	-0.00220796 	0.0018282 	-5.62105e-06
0.844922 	-0.00216678 	0.00181765 	-5.36169e-06
0.846423 	-0.00212559 	0.00180709 	-5.10234e-06
0.847924 	-0.0020844 	0.00179653 	-4.84299e-06
0.849425 	-0.00204322 	0.00178597 	-4.58363e-06
0.850925 	-0.00200203 	0.00177541 	-4.32428e-06
0.852426 	-0.00196085 	0.00176485 	-4.06493e-06
0.853927 	-0.00191966 	0.00175429 	-3.80557e-06
0.855428 	-0.00188633 	0.00174398 	-3.49986e-06
0.856928 	-0.00183001 	0.00172922 	-3.28227e-06
0.858429 	-0.00176162 	0.00170972 	-3.02025e-06
0.85993 	-0.00169322 	0.00169021 	-2.75823e-06
0.861431 	-0.00162483 	0.00167071 	-2.4962e-06
0.862931 	-0.00155644 	0.00165121 	-2.23418e-06
0.864432 	-0.00148805 	0.0016317 	-1.97216e-06
0.865933 	-0.00141966 	0.0016122 	-1.71014e-06
0.867434 	-0.00135126 	0.00159269 	-1.44811e-06
0.868934 	-0.00128287 	0.00157319 	-1.18609e-06
0.870435 	-0.00123271 	0.00155709 	-7.67625e-07
0.871936 	-0.00113531 	0.00153053 	-4.17728e-07
0.873437 	-0.00103792 	0.00150397 	-6.7831e-08
0.874937 	-0.000940532 	0.00147741 	2.82066e-07
0.876438 	-0.000843141 	0.00145084 	6.31963e-07
0.877939 	-0.00074575 	0.00142428 	9.8186e-07
0.87944 	-0.000648359 	0.00139772 	1.33176e-06
0.88094 	-0.000550968 	0.00137116 	1.68165e-06
0.882441 	-0.000453577 	0.00134459 	2.03155e-06
0.883942 	-0.000356186 	0.00131803 	2.38145e-06
0.885443 	-0.000234711 	0.00128171 	2.82882e-06
0.886943 	-0.000168171 	0.00126571 	3.46849e-06
0.888444 	-4.08072e-05 	0.00123474 	4.01943e-06
0.889945 	8.65565e-05 	0.00120376 	4.57037e-06
0.891446 	0.00021392 	0.00117279 	5.12131e-06
0.892946 	0.000341284 	0.00114181 	5.67225e-06
0.894447 	0.000468647 	0.00111084 	6.22319e-06
0.895948 	0.000596011 	0.00107986 	6.77413e-06
0.897449 	0.000723375 	0.00104889 	7.32507e-06
0.898949 	0.000850738 	0.00101791 	7.87601e-06
0.90045 	0.000978102 	0.000986937 	8.42695e-06
0.901951 	0.00110547 	0.000955963 	8.97789e-06
0.903452 	0.00121659 	0.000926545 	9.84827e-06
0.904952 	0.00137239 	0.000894428 	1.05351e-05
0.906453 	0.00152819 	0.000862311 	1.1222e-05
0.907954 	0.00168398 	0.000830194 	1.19088e-05
0.909455 	0.00183978 	0.000798078 	1.25957e-05
