0.0030015 	-0.000164772 	6.68064e-05 	6.8358e-07
0.00450225 	-0.000400801 	0.000148954 	1.67978e-06
0.006003 	-0.000636829 	0.000231101 	2.67598e-06
0.00750375 	-0.000872858 	0.000313248 	3.67217e-06
0.0090045 	-0.00110889 	0.000395396 	4.66837e-06
0.0105053 	-0.00134898 	0.000478649 	5.72165e-06
0.012006 	-0.00158996 	0.000571179 	6.93902e-06
0.0135068 	-0.00176819 	0.000629528 	7.85608e-06
0.0150075 	-0.00194641 	0.000687876 	8.77315e-06
0.0165083 	-0.00212463 	0.000746224 	9.69021e-06
0.018009 	-0.00230285 	0.000804572 	1.06073e-05
0.0195098 	-0.00248107 	0.000862921 	1.15243e-05
0.0210105 	-0.00259317 	0.000894813 	1.22336e-05
0.0225113 	-0.00268309 	0.000928936 	1.28451e-05
0.024012 	-0.00278959 	0.00096305 	1.3571e-05
0.0255128 	-0.0028961 	0.000997164 	1.42968e-05
0.0270135 	-0.00300261 	0.00103128 	1.50227e-05
0.0285143 	-0.00310911 	0.00106539 	1.57486e-05
0.030015 	-0.00321562 	0.0010995 	1.64744e-05
0.0315158 	-0.00333953 	0.00113837 	1.73763e-05
0.0330165 	-0.00344139 	0.00118021 	1.81415e-05
0.0345173 	-0.00353426 	0.00121181 	1.871e-05
0.036018 	-0.00362714 	0.00124341 	1.92785e-05
0.0375188 	-0.00372001 	0.00127501 	1.9847e-05
0.0390195 	-0.00381289 	0.00130661 	2.04156e-05
0.0405203 	-0.00390576 	0.0013382 	2.09841e-05
0.042021 	-0.00399495 	0.00136811 	2.14987e-05
0.0435218 	-0.00407545 	0.00139829 	2.18554e-05
0.0450225 	-0.00415307 	0.001431 	2.21506e-05
0.0465233 	-0.00421738 	0.00145392 	2.2287e-05
0.048024 	-0.00428168 	0.00147684 	2.24235e-05
0.0495248 	-0.00434599 	0.00149975 	2.25599e-05
0.0510255 	-0.0044103 	0.00152267 	2.26964e-05
0.0525263 	-0.0044746 	0.00154558 	2.28328e-05
0.054027 	-0.00453561 	0.00156703 	2.29446e-05
0.0555278 	-0.00456479 	0.00157521 	2.28233e-05
0.0570285 	-0.00459979 	0.00159609 	2.27973e-05
0.0585293 	-0.00463862 	0.00161203 	2.25306e-05
0.06003 	-0.00467761 	0.00162778 	2.22545e-05
0.0615308 	-0.0047166 	0.00164353 	2.19784e-05
0.0630315 	-0.00475559 	0.00165928 	2.17023e-05
0.0645323 	-0.00479458 	0.00167503 	2.14261e-05
0.066033 	-0.00483356 	0.00169078 	2.115e-05
0.0675338 	-0.00487492 	0.00170691 	2.08119e-05
0.0690345 	-0.00491954 	0.00172428 	2.03379e-05
0.0705353 	-0.00495403 	0.00174528 	1.9758e-05
0.072036 	-0.00498297 	0.00175993 	1.925e-05
0.0735368 	-0.00501018 	0.00177257 	1.87646e-05
0.0750375 	-0.00503738 	0.00178521 	1.82792e-05
0.0765383 	-0.00506458 	0.00179785 	1.77938e-05
